lemma,pos,gender,level,sense,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
escrito,adj,n/a,A2,1,,书面的,,"El examen escrito evalúa ortografía, coherencia y el uso correcto de conectores.",笔试考查拼写、连贯性与连接词的正确使用。,escrito_1.jpg,考试路径|A2|adj,专四,邀请；请柬,袋子；包,感到高兴；感到开心,大创内容组_senses_table_tem4_with_images.xlsx
escritor,n,n/a,A2,1,,作家；作者,,Mi escritor favorito es un autor hispanoamericano muy famoso.,我最喜欢的作家是一位非常有名的拉美作家。,escritor_1.jpg,考试路径|A2|n,专四,自然；大自然；本性,账单；算账,邀请；请柬,大创内容组_words_tem4.csv
escuchar,v,n/a,A2,1,,听；倾听；聆听,,Me gusta escuchar música tranquila mientras estudio para concentrarme mucho mejor.,我学习的时候喜欢听舒缓的音乐来更好地集中注意力。,escuchar_1.jpg,义项包|考试路径|A2|v,专四,记录；记下,找到；发现；碰见,雪；积雪,大创内容组_words_tem4.csv
esperar,v,n/a,A2,1,,等待；等候；等,,Voy a esperarte en la entrada principal del parque a las cinco de la tarde.,我下午五点在公园正门等你。,esperar_1.jpg,考试路径|A2|v,专四,厨师,彩虹,边；边缘,大创内容组_words_tem4.csv
este,n,m,A2,1,,东方；东边,,El sol sale por el este y se oculta por el oeste cada día.,太阳每日从东方升起，西方落下。,este_1.jpg,考试路径|A2|n,专四,知道；了解；得知,虽然；尽管,雨；雨水,大创内容组_words_tem4.csv
estudiar,v,n/a,A2,1,,学习；研究；攻读,,Mis compañeros y yo estudiamos español todos los días en la sala de clase.,我和同学们每天在教室里学习西班牙语。,estudiar_1.jpg,义项包|考试路径|A2|v,专四,听写,邀请；请柬,打开；开启；翻开,大创内容组_words_tem4.csv
estómago,n,m,A2,1,,胃；肚子,,No comas nada muy pesado antes del examen que te dolerá el estómago.,考试前别吃太油腻的东西，会胃疼的。,estomago_1.jpg,考试路径|A2|n,专四,吓唬；使害怕,观点；意见,警察；警方,大创内容组_words_tem4.csv
examen,n,m,A2,1,,考试,,"El examen de español incluirá comprensión lectora, redacción corta y un ejercicio de vocabulario.",西语考试将包括阅读理解、短文写作和一道词汇题。,examen_1.jpg,考试路径|A2|n,专四,护士,球；球体,知道；了解；得知,大创内容组_senses_table_tem4_with_images.xlsx
explicar,v,n/a,A2,1,,解释；讲解；说明,,¿Puedes explicarme otra vez este ejercicio de matemáticas tan complicado y difícil?,你能再给我讲一遍这道这么复杂困难的数学题吗？,explicar_1.jpg,考试路径|A2|v,专四,巴西的；巴西人,来；来到；过来,看；注视；瞧,大创内容组_words_tem4.csv
falta,n,f,A2,1,,缺席；缺勤,,El profesor anotó mi falta de asistencia porque llegué quince minutos tarde a clase.,老师记了我一次缺席，因为我上课迟到了十五分钟。,falta_1.jpg,考试路径|A2|n,专四,沙漠,不及格；挂科,沙子；沙土,大创内容组_words_tem4.csv
falta,n,f,A2,2,,缺乏；不足,,Hay una falta grave de vocabulario básico entre los estudiantes que empiezan el nivel intermedio.,刚开始中级学习的学生严重缺乏基础词汇量。,falta_2.jpg,考试路径|A2|n,专四,周围；在四周,女式衬衫,冒险；探险；奇遇,大创内容组_words_tem4.csv
faltar,v,n/a,A2,1,,缺少；缺乏；不够,,Me faltan dos euros para comprar el libro que quiero tanto para estudiar español.,我想买那本西语学习用书还差两欧元。,faltar_1.jpg,考试路径|A2|v,专四,艺术家；艺人,取暖；让自己暖和,德国的；德国人；德语,大创内容组_words_tem4.csv
familia,n,f,A2,1,,家庭；家人；家族,,Los domingos siempre comemos juntos toda la familia en casa de los abuelos maternos.,周日我们全家总是在外婆家一起吃饭。,familia_1.jpg,义项包|考试路径|A2|n,专四,美洲的；美洲人；美国的；美国人,教；教授；教导,听写,大创内容组_words_tem4.csv
farmacia,n,f,A2,1,,药店；药房,,"Pasa por la farmacia y compra unas pastillas para el dolor de cabeza, por favor.",麻烦你顺路去药店买点头疼药。,farmacia_1.jpg,考试路径|A2|n,专四,互相认识；见面；相识,居住；住在；生活,西班牙午间正餐（文化特定时段词义）,大创内容组_words_tem4.csv
febrero,n,m,A2,1,,二月,,Febrero es el mes más corto del año y a veces tiene un día más en bisiesto.,二月是一年中最短的月份，闰年有时多一天。,febrero_1.jpg,考试路径|A2|n,专四,触摸；触碰；摸,抽屉,使厌烦；使无聊；感到厌烦；感到无聊,大创内容组_words_tem4.csv
fecha,n,f,A2,1,,日期；日子,,Anota la fecha de entrega del trabajo en tu agenda personal.,在个人记事本记下作业提交日期。,fecha_1.jpg,考试路径|A2|n,专四,商店；店铺,友善的；和蔼,兴趣；关注,大创内容组_words_tem4.csv
feliz,adj,n/a,A2,1,,开心的；幸福的,,Me siento muy feliz cuando estudio español con mis compañeros en grupo.,和同学们组队学习西语时，我感到特别开心。,feliz_1.jpg,考试路径|A2|adj,专四,彩虹,走；行走,客户；顾客；客人,大创内容组_words_tem4.csv
fiebre,n,f,A2,1,,发烧；发热,,"Tengo fiebre de 38 grados, así que no puedo ir a clase hoy.",我发烧 38 度，所以今天没法去上课了。,fiebre_1.jpg,考试路径|A2|n,专四,穿上；戴上,收纳；保存,面貌；外表,大创内容组_words_tem4.csv
fiesta,n,f,A2,1,,节日；派对；庆祝活动,,La fiesta de San Fermín en Pamplona es muy famosa en todo el mundo por los encierros.,潘普洛纳的圣费尔明节因为奔牛活动举世闻名。,fiesta_1.jpg,考试路径|A2|n,专四,参加；出席；到场,地毯,糖果；糖块,大创内容组_words_tem4.csv
figura,n,f,A2,1,,形状；图形,,Dibuja una figura geométrica como un círculo o un cuadrado para empezar el ejercicio.,画一个几何图形，比如圆形或正方形，来开始这个练习。,figura_1.jpg,考试路径|A2|n,专四,古代的；古老的；旧的；过时的,购物车；手推车,赢得；获胜；赢,大创内容组_words_tem4.csv
fondo,n,m,A2,1,,底部；深处,,Las palabras importantes están al fondo de la página para que los estudiantes las repasen.,重要的单词在页面底部，方便学生们复习。,fondo_1.jpg,考试路径|A2|n,专四,走；行走,目的地；终点,发生；出现；到来,大创内容组_words_tem4.csv
fresco,adj,n/a,A2,1,,凉爽的；清新的,,Por la mañana el aire es fresco y agradable para dar un paseo por el parque.,早晨的空气凉爽宜人，适合在公园里散步。,fresco_1.jpg,考试路径|A2|adj,专四,穿着；戴着；佩戴,理解；明白；懂得,添加；增加,大创内容组_words_tem4.csv
frío,n,m,A2,1,,冷；寒冷,,"En enero hace mucho frío en Madrid, así que lleva abrigo grueso.",马德里一月份特别冷，你要穿厚外套。,frio_1.jpg,考试路径|A2|n,专四,时间表；课表,进行；进展；处于某种状态,彩虹,大创内容组_words_tem4.csv
ganar,v,n/a,A2,1,,赢得；获胜；赢,,Ellos ganaron el primer premio en el concurso de ciencia nacional de este año.,他们在今年的全国科学竞赛中获得了一等奖。,ganar_1.jpg,考试路径|A2|v,专四,在那儿；往那儿（较远处）,疾病；病症,睡觉；入睡；休眠,大创内容组_words_tem4.csv
grado,n,m,A2,1,,程度；等级,,El grado de dificultad de este texto es adecuado para estudiantes de nivel intermedio.,这篇文本的难度程度对中级学生来说正合适。,grado_1.jpg,考试路径|A2|n,专四,时间表；课表,使疲倦；使劳累,甘薯；白薯,大创内容组_words_tem4.csv
gramática,n,f,A2,1,,语法,,Repasamos la gramática del subjuntivo con ejemplos de la vida diaria y no solo con reglas abstractas.,我们用日常生活例句复习虚拟式语法，而不只背抽象规则。,gramatica_1.jpg,考试路径|A2|n,专四,朋友；友人,会；懂得；掌握,天亮；天明,大创内容组_senses_table_tem4_with_images.xlsx
guardar,v,n/a,A2,1,,收纳；保存,,Guarda todas tus tarjetas en esta carpeta azul.,把你的卡片都收进这个蓝色文件夹。,guardar_1.jpg,考试路径|A2|v,专四,乘客；旅客,便宜的；廉价的,底部；深处,大创内容组_words_tem4.csv
gustar,v,n/a,A2,1,,喜欢；使喜爱；中意,,Me gusta mucho leer libros de novela histórica en mi tiempo libre de los fines de semana.,我周末空闲的时候非常喜欢读历史小说。,gustar_1.jpg,考试路径|A2|v,专四,自己的；本人的,公司；企业,咸的；含盐的,大创内容组_words_tem4.csv
hablar,v,n/a,A2,1,,说；讲；说话；交谈,,Yo hablo español con mis compañeros todos los días para practicar mi pronunciación.,我每天都和同学说西班牙语，练习我的发音。,hablar_1.jpg,义项包|考试路径|A2|v,专四,在高处；在上面；向上,建议；劝告；指导,找到；发现；碰见,大创内容组_words_tem4.csv
hacer,v,n/a,A2,1,,做；干；制作；从事,,Todos los días hago mi tarea de español después de cenar en mi habitación.,我每天晚饭后都在自己的房间里做西班牙语作业。,hacer_1.jpg,义项包|考试路径|A2|v,专四,噪音；声响,加热；使变热,食欲；胃口,大创内容组_words_tem4.csv
hacer,v,n/a,A2,2,,使；让；令；造成,,El profesor hace que todos los estudiantes participen en la conversación en clase.,老师让所有学生都参与到课堂的对话中来。,hacer_2.jpg,考试路径|A2|v,专四,支付；付款,高度,剩下；剩余；留有,大创内容组_words_tem4.csv
historia,n,f,A2,1,,历史；故事；经历,,Estudiar la historia de América Latina es muy interesante para los estudiantes de español.,学习拉丁美洲历史对西语专业学生来说非常有意思。,historia_1.jpg,考试路径|A2|n,专四,极好吃的；可口的,在高处；在上面；向上,衣柜；立柜,大创内容组_words_tem4.csv
horario,n,m,A2,1,,时间表；课表,,"Según mi horario, tengo clase de gramática por la mañana y taller de conversación por la tarde.",根据我的课表，上午有语法课，下午有口语工作坊。,horario_1.jpg,考试路径|A2|n,专四,很多的；大量的；许多的,提问；询问；问,健康；身体状况,大创内容组_senses_table_tem4_with_images.xlsx
hostal,n,m,A2,1,,旅馆；客栈,,Nos alojamos en un hostal familiar durante nuestra visita a la ciudad de Granada.,我们在参观格拉纳达市期间住在一家家庭旅馆。,hostal_1.jpg,考试路径|A2|n,专四,字母表,历史；故事；经历,翼；翅膀,大创内容组_words_tem4.csv
idioma,n,m,A2,1,,语言；语种,,El español es el segundo idioma más hablado del mundo por número de hablantes nativos.,按母语使用者数量计算，西班牙语是世界第二大语言。,idioma_1.jpg,考试路径|A2|n,专四,词汇,学科；科目,说；讲；告诉；讲述,大创内容组_words_tem4.csv
impaciente,adj,n/a,A2,1,,没耐心的；急躁,,Es impaciente y no espera a que los demás terminen sus frases.,他性子急躁，不等别人把话说完就打断。,impaciente_1.jpg,考试路径|A2|adj,专四,首都，首府,作业（常用复数）,纸币；票据,大创内容组_words_tem4.csv
importar,v,n/a,A2,1,,重要；要紧；在乎,,Lo más importante para mí es la salud de toda mi familia y de mis amigos más cercanos.,对我来说最重要的是家人和亲密朋友的健康。,importar_1.jpg,考试路径|A2|v,专四,帮助；帮忙；援助,沙漠,有趣的；好玩的,大创内容组_words_tem4.csv
intentar,v,n/a,A2,1,,尝试；尽力,,Intento repasar treinta verbos nuevos cada tarde.,我每天下午尽力复习三十个新动词。,intentar_1.jpg,考试路径|A2|v,专四,足够；足以,苦的；苦涩的,护士,大创内容组_words_tem4.csv
interés,n,m,A2,1,,兴趣；关注,,Desde niño mostró un gran interés por las lenguas extranjeras y sus diferentes culturas.,从孩提时代起他就对外语及其不同文化表现出极大的兴趣。,interes_1.jpg,考试路径|A2|n,专四,美丽；美女,吃晚餐,整理；收拾；安排；布置,大创内容组_words_tem4.csv
invitación,n,f,A2,1,,邀请；请柬,,Recibí una invitación para asistir a la conferencia sobre literatura hispanoamericana.,我收到了一份参加拉美文学会议的邀请函。,invitacion_1.jpg,考试路径|A2|n,专四,护士,两者；双方,某个；某些；一些（肯定/否定）,大创内容组_words_tem4.csv
invitar,v,n/a,A2,1,,邀请；请客,,Mi compañera me invitó a su fiesta de cumpleaños el próximo sábado.,我的同学邀请我参加她下周六的生日派对。,invitar_1.jpg,考试路径|A2|v,专四,植物,醒来；睡醒；起床,零；零点,大创内容组_words_tem4.csv
ir,v,n/a,A2,1,,去；走；前往；到,,Mañana voy a ir al museo de arte español con mi clase para hacer un trabajo.,明天我要和班级一起去西班牙艺术博物馆做一个作业。,ir_1.jpg,义项包|考试路径|A2|v,专四,圆珠笔；水性笔,书面的,美洲的；美洲人；美国的；美国人,大创内容组_words_tem4.csv
ir,v,n/a,A2,2,,进行；进展；处于某种状态,,¿Cómo va tu estudio de español este semestre? ¿Tienes dificultades?,你这学期的西班牙语学习进展怎么样？有什么困难吗？,ir_2.jpg,考试路径|A2|v,专四,倒下；掉落；坠落；下跌,会；懂得；掌握,校园,大创内容组_words_tem4.csv
jefe,n,n/a,A2,1,,老板；上司；主管,,Mi jefe me pidió que entregara el informe antes del final de esta semana.,我的主管要求我这周结束前提交报告。,jefe_1.jpg,考试路径|A2|n,专四,懒惰的,睡觉；入睡；休眠,剩下；剩余；留有,大创内容组_words_tem4.csv
junio,n,m,A2,1,,六月,,En junio finalizan todas las clases y empezamos los exámenes finales.,六月所有课程结束，我们开始期末考。,junio_1.jpg,考试路径|A2|n,专四,学习；学会；习得,明信片,疼痛；疼,大创内容组_words_tem4.csv
lavar,v,n/a,A2,1,,洗；清洗；洗涤,,Tengo que lavar toda la ropa sucia antes de que empiece la semana que viene.,我得在下周开始之前把所有脏衣服洗掉。,lavar_1.jpg,考试路径|A2|v,专四,周一,非常喜欢；迷住；极喜爱,试穿,大创内容组_words_tem4.csv
leer,v,n/a,A2,1,,读；阅读；朗读,,Me gusta leer novelas en español en mi tiempo libre para ampliar mi vocabulario.,我空闲时间喜欢读西班牙语小说，来扩大我的词汇量。,leer_1.jpg,义项包|考试路径|A2|v,专四,语言；语种,甜的；甜美的,兴趣；关注,大创内容组_words_tem4.csv
lejos,adv,n/a,A2,1,,遥远；很远,,El pueblo natal de mi madre está muy lejos de esta ciudad.,妈妈的老家离这座城市很远。,lejos_1.jpg,考试路径|A2|adv,专四,邀请；请柬,有趣的；好玩的,首都，首府,大创内容组_words_tem4.csv
levantarse,v,n/a,A2,1,,起床；起身；站起来,,Yo me levanto a las 7 de la mañana todos los días para desayunar antes de ir a clase.,我每天早上 7 点起床，上课前吃早饭。,levantarse_1.jpg,考试路径|A2|v,专四,拜访；看望；探望,看；注视；瞧,唱；唱歌；演唱,大创内容组_words_tem4.csv
libro,n,m,A2,1,,书；书籍；著作,,Todos los días leo un libro de novelas españolas antes de dormir.,我每天睡觉前都会读一本西班牙小说书。,libro_1.jpg,义项包|考试路径|A2|n,专四,电脑；笔记本电脑,词典,巴西的；巴西人,大创内容组_words_tem4.csv
limpiar,v,n/a,A2,1,,打扫；清洁；清理,,Todos los sábados limpiamos toda la casa juntos en familia con mucha alegría.,每个周六我们全家都开开心心地一起打扫整个房子。,limpiar_1.jpg,考试路径|A2|v,专四,拿走；去掉；移除,甜的；甜美的,椅子；座椅,大创内容组_words_tem4.csv
llamar,v,n/a,A2,1,,叫；呼喊；称呼,,Mi madre me llama desde la cocina para ir a comer la cena que ya está lista.,我妈妈从厨房叫我去吃已经做好的晚饭。,llamar_1.jpg,考试路径|A2|v,专四,街道；马路；街,周年纪念日,主题；题目；话题,大创内容组_words_tem4.csv
llamar,v,n/a,A2,2,,打电话；致电,,Voy a llamar a mi amigo para preguntar si viene a la fiesta de cumpleaños hoy.,我要给我朋友打电话问他今天来不来生日派对。,llamar_2.jpg,考试路径|A2|v,专四,添加；增加,会议；聚会,糖果；糖块,大创内容组_words_tem4.csv
llamarse,v,n/a,A2,1,,名叫；叫做；称为,,El nuevo compañero de clase se llama Carlos y viene de la ciudad de Buenos Aires.,新来的同班同学叫卡洛斯，来自布宜诺斯艾利斯。,llamarse_1.jpg,义项包|考试路径|A2|v,专四,打招呼；问候；致意,小说；长篇小说,准备；预备,大创内容组_words_tem4.csv
llave,n,f,A2,1,,钥匙,,No olvides coger la llave de la residencia antes de salir por la mañana.,早上出门前别忘了拿宿舍的钥匙。,llave_1.jpg,考试路径|A2|n,专四,衣箱；大箱子,读；阅读；朗读,女式衬衫,大创内容组_words_tem4.csv
llegar,v,n/a,A2,1,,到达；抵达；到,,El tren de Madrid llegará a la estación central a las tres de la tarde.,从马德里来的火车将于下午三点到达中央车站。,llegar_1.jpg,考试路径|A2|v,专四,穿着；戴着；佩戴,朋友；友人,名叫；叫做；称为,大创内容组_words_tem4.csv
llevar,v,n/a,A2,1,,带；携带；随身带,,No olvides llevar el paraguas porque hoy va a llover mucho por la tarde.,别忘了带伞，因为今天下午会下大雨。,llevar_1.jpg,考试路径|A2|v,专四,帮助；帮忙；援助,人；个人；人物,客户；顾客；客人,大创内容组_words_tem4.csv
llevar,v,n/a,A2,2,,穿着；戴着；佩戴,,Ella lleva un vestido rojo muy bonito para la fiesta de cumpleaños de su amiga.,她穿了一条很漂亮的红裙子去参加朋友的生日派对。,llevar_2.jpg,考试路径|A2|v,专四,在那儿；往那儿（较远处）,十月,假期；休假,大创内容组_words_tem4.csv
llover,v,n/a,A2,1,,下雨；降雨,,"Cuando llueve mucho en Madrid, los estudiantes prefieren quedarse en casa.",马德里下大雨时，学生们宁愿待在家里。,llover_1.jpg,考试路径|A2|v,专四,小说；长篇小说,遥远；很远,冒险；探险；奇遇,大创内容组_words_tem4.csv
lluvia,n,f,A2,1,,雨；雨水,,La lluvia de primavera es muy beneficiosa para los campos de cultivo.,春雨对农田非常有益。,lluvia_1.jpg,考试路径|A2|n,专四,胃；肚子,放；放置；摆,爱；喜爱；在乎,大创内容组_words_tem4.csv
lunes,n,m,A2,1,,周一,,El lunes siempre tenemos clase de conversación oral.,每周一我们都有口语会话课。,lunes_1.jpg,考试路径|A2|n,专四,工作；劳动；上班,继续；接着；持续,收纳；保存,大创内容组_words_tem4.csv
maleta,n,f,A2,1,,行李箱；手提箱,,Hice la maleta con ropa ligera porque el clima de la costa es cálido durante todo el año.,我收拾了轻便衣物，因为沿海地区全年气候温暖。,maleta_1.jpg,考试路径|A2|n,专四,预约；（也指）约会,驾驶；开车,钟,大创内容组_words_tem4.csv
malo,adj,n/a,A2,1,,坏的；不好的；糟糕的；差的,,La nota del examen fue muy mala porque no estudié lo suficiente antes.,这次考试的成绩非常差，因为我之前没有学够。,malo_1.jpg,义项包|考试路径|A2|adj,专四,教室；课堂,似乎；好像；看起来,写；书写；写作,大创内容组_words_tem4.csv
malo,adj,n/a,A2,2,,生病的；不舒服的；邪恶的,,No puedo ir a clase hoy porque me siento muy malo y tengo fiebre.,我今天不能去上课了，因为我感觉很不舒服，还发烧了。,malo_2.jpg,义项包|考试路径|A2|adj,专四,回答；答复；回应,理解；明白；领会,加热；使变热,大创内容组_words_tem4.csv
marzo,n,m,A2,1,,三月,,En marzo empieza la primavera y salimos a pasear por el parque universitario.,三月春天来临，我们去大公园散步。,marzo_1.jpg,考试路径|A2|n,专四,友善的；和蔼,笔记本；练习本,质量；品质,大创内容组_words_tem4.csv
materia,n,f,A2,1,,学科；科目,,La materia que más me cuesta es la sintaxis porque tiene muchas reglas complejas.,最让我吃力的科目是句法学，因为它有很多复杂的规则。,materia_1.jpg,考试路径|A2|n,专四,取暖；让自己暖和,书；书籍；著作,美味的；好吃的,大创内容组_words_tem4.csv
matrícula,n,f,A2,1,,注册；学籍注册,,Antes del semestre debes completar la matrícula en la web de la universidad y pagar las tasas a tiempo.,学期开始前，你必须在学校网站上完成注册并按时缴纳学费。,matricula_1.jpg,考试路径|A2|n,专四,南方；南边,街区；城区,通过（考试）,大创内容组_senses_table_tem4_with_images.xlsx
mayo,n,m,A2,1,,五月,,El cinco de mayo es una fiesta tradicional muy conocida en países latinos.,五月五日是拉美国家非常有名的传统节日。,mayo_1.jpg,考试路径|A2|n,专四,节日；派对；庆祝活动,账户；户头,整理；安排,大创内容组_words_tem4.csv
mercado,n,m,A2,1,,市场；集市,,El mercado municipal abre todos los días por la mañana y vende productos frescos.,农贸市场每天早上开放，出售新鲜产品。,mercado_1.jpg,考试路径|A2|n,专四,长椅；长凳,打招呼；问候；致意,有益的；合适的；对… 有好处的,大创内容组_words_tem4.csv
mesa,n,f,A2,1,,书桌；普通桌子,,Pon todos los libros sobre la mesa para ordenarlos después de terminar de estudiar.,把所有书都放在桌子上，学习完了再整理。,mesa_1.jpg,义项包|考试路径|A2|n,专四,记录；记下,打扮；整理自己；收拾,安静；沉默,大创内容组_words_tem4.csv
meter,v,n/a,A2,1,,放入；塞进,,Mete todos los bolígrafos en el estuche antes de salir.,出门前把所有圆珠笔都放进笔袋。,meter_1.jpg,考试路径|A2|v,专四,友谊；友情,邀请；请柬,小船；小艇,大创内容组_words_tem4.csv
mirar,v,n/a,A2,1,,看；注视；瞧,,Por las noches me gusta mirar las estrellas en el cielo desde el balcón de mi habitación.,晚上我喜欢从房间的阳台上看天上的星星。,mirar_1.jpg,考试路径|A2|v,专四,生物学,糖果；糖块,快速地；迅速地,大创内容组_words_tem4.csv
momento,n,m,A2,1,,片刻；瞬间,,Espera un momento que termine de anotar esta regla gramatical.,稍等片刻，我把这条语法规则记完。,momento_1.jpg,考试路径|A2|n,专四,给…洗澡；浸入,职业；专业；行业,摔倒；跌到,大创内容组_words_tem4.csv
moneda,n,f,A2,1,,硬币；货币,,El billete de autobús cuesta uno con cincuenta y puedes pagar con monedas.,公交车票一欧元五十，你可以用硬币支付。,moneda_1.jpg,考试路径|A2|n,专四,听；倾听；聆听,沙漠,试穿,大创内容组_words_tem4.csv
mostrar,v,n/a,A2,1,,展示；出示；显示,,El profesor nos muestra muchas fotos interesantes de su viaje por todo el Perú.,老师给我们展示了很多他环游秘鲁旅行的有趣照片。,mostrar_1.jpg,考试路径|A2|v,专四,加热；使变热,拿出；取出,海岸；沿岸,大创内容组_words_tem4.csv
mucho,adj,n/a,A2,1,,很多的；大量的；许多的,,Tengo muchos amigos en la universidad que estudian conmigo todos los días.,我在大学里有很多朋友，每天都和我一起学习。,mucho_1.jpg,考试路径|A2|adj,专四,站台（火车站/地铁）,电脑；笔记本电脑,罐；瓶（容器）,大创内容组_words_tem4.csv
mucho,adv,n/a,A2,2,,非常；很；大量地,,Me gusta mucho la literatura española porque las historias son muy interesantes.,我非常喜欢西班牙文学，因为里面的故事非常有趣。,mucho_2.jpg,考试路径|A2|adv,专四,教室；课堂,先生（尊称）；绅士；骑士,建筑；建筑学,大创内容组_words_tem4.csv
museo,n,m,A2,1,,博物馆；博物院,,"Cuando visitamos Barcelona, fuimos al museo de Gaudí para ver sus obras arquitectónicas.",我们去巴塞罗那游玩的时候，去了高迪博物馆看他的建筑作品。,museo_1.jpg,考试路径|A2|n,专四,前天,整理；安排,驴,大创内容组_words_tem4.csv
método,n,m,A2,1,,方法；办法；方式,,Mi método preferido para aprender vocabulario nuevo es escribir frases originales.,我学习新词汇最喜欢的方法是写原创例句。,metodo_1.jpg,考试路径|A2|n,专四,驴,甘薯；白薯,投；扔；掷,大创内容组_words_tem4.csv
naturaleza,n,f,A2,1,,自然；大自然；本性,,"Me gusta mucho pasar tiempo en la naturaleza, rodeado de árboles verdes y montañas.",我非常喜欢在大自然中待着，被青山绿树环绕。,naturaleza_1.jpg,考试路径|A2|n,专四,公园；园区,八月,去；走；前往；到,大创内容组_words_tem4.csv
necesitar,v,n/a,A2,1,,需要；必需；需求,,Necesitamos comprar más frutas y verduras frescas para toda la semana que viene.,我们需要为接下来一整周买更多新鲜的水果和蔬菜。,necesitar_1.jpg,义项包|考试路径|A2|v,专四,缺席；缺勤,苦的；苦涩的,一点儿；稍微,大创内容组_words_tem4.csv
nervioso,adj,n/a,A2,1,,紧张的；焦虑,,Siempre estoy nervioso antes de empezar una prueba oral de español.,西语口语考试开始前，我总会十分紧张。,nervioso_1.jpg,考试路径|A2|adj,专四,留下；待着；停留,虾,缺席；缺勤,大创内容组_words_tem4.csv
nevar,v,n/a,A2,1,,下雪；降雪,,En el norte de España nieva con frecuencia durante los meses de invierno.,西班牙北部冬季经常下雪。,nevar_1.jpg,考试路径|A2|v,专四,美洲的；美洲人；美国的；美国人,简短的；短暂的,会；懂得；掌握,大创内容组_words_tem4.csv
nieve,n,f,A2,1,,雪；积雪,,Los niños juegan con la nieve en el parque después de la tormenta.,暴风雪过后孩子们在公园里玩雪。,nieve_1.jpg,考试路径|A2|n,专四,农民；乡下人,先生（尊称）；绅士；骑士,天气；气象,大创内容组_words_tem4.csv
nivel,n,m,A2,1,,水平；等级,,Mi nivel de español es B1: puedo desenvolverme en viajes y entender textos cotidianos.,我的西语水平是 B1：能应对旅行场景并理解日常文本。,nivel_1.jpg,考试路径|A2|n,专四,行李；行装,健康；身体状况,学习；研究；攻读,大创内容组_senses_table_tem4_with_images.xlsx
norte,n,m,A2,1,,北方；北边,,El río corre desde el norte hasta el sur de toda la región.,这条河从该地区北部流向南部。,norte_1.jpg,考试路径|A2|n,专四,女主人；女管家,解决方案；解答；办法,动物的；动物,大创内容组_words_tem4.csv
noticia,n,f,A2,1,,新闻；消息,,Cada mañana leo una noticia breve en español para acostumbrarme a estructuras reales del idioma.,我每天早上读一篇西语短新闻，以熟悉真实语言结构。,noticia_1.jpg,考试路径|A2|n,专四,回忆；记起,笔记本；练习本,电梯,大创内容组_senses_table_tem4_with_images.xlsx
novela,n,f,A2,1,,小说；长篇小说,,Me gusta mucho leer novelas de misterio en las tardes lluviosas de otoño.,我非常喜欢在秋天下雨的下午读悬疑小说。,novela_1.jpg,考试路径|A2|n,专四,气候；氛围,少的；少量的；不多的,课；课程；班级,大创内容组_words_tem4.csv
noviembre,n,m,A2,1,,十一月,,Mi cumpleaños es el veinte de noviembre y haré una cena con compañeros.,我的生日是十一月二十号，和同学一起聚餐。,noviembre_1.jpg,考试路径|A2|n,专四,节日；派对；庆祝活动,茎，秆,喜欢；使喜爱；中意,大创内容组_words_tem4.csv
nube,n,f,A2,1,,云；云朵,,Las nubes oscuras anuncian que va a llegar una tormenta por la tarde.,乌云预示着下午将有一场暴风雨。,nube_1.jpg,考试路径|A2|n,专四,进得去；容纳,快的；迅速的；敏捷的,方法；办法；方式,大创内容组_words_tem4.csv
número,n,m,A2,1,,数字；号码,,Anota mi número de teléfono para estudiar juntos los fines de semana.,记下我的手机号，周末我们一起学习。,numero_1.jpg,考试路径|A2|n,专四,文化,质量；品质,气候；氛围,大创内容组_words_tem4.csv
octubre,n,m,A2,1,,十月,,En octubre organizamos un concurso de poesía en lengua hispánica.,十月我们举办西语诗歌大赛。,octubre_1.jpg,考试路径|A2|n,专四,钟,教室；课堂,关掉；熄灭（灯/火）,大创内容组_words_tem4.csv
océano,n,m,A2,1,,海洋；大洋,,El océano Atlántico baña las costas occidentales de España y Portugal.,大西洋冲刷着西班牙和葡萄牙的西海岸。,oceano_1.jpg,考试路径|A2|n,专四,周日,学习；学会；习得,茎，秆,大创内容组_words_tem4.csv
oeste,n,m,A2,1,,西方；西边,,El parque grande está situado al oeste de nuestra ciudad universitaria.,大公园位于大学城西侧。,oeste_1.jpg,考试路径|A2|n,专四,农村；田野,居住；住在；生活,四月,大创内容组_words_tem4.csv
oficina,n,f,A2,1,,办公室；办事处,,Voy a la oficina todos los días en metro porque vivo muy lejos.,我每天坐地铁去上班，因为家住得很远。,oficina_1.jpg,考试路径|A2|n,专四,书；书籍；著作,记录；记下,解释；讲解；说明,大创内容组_words_tem4.csv
olvidar,v,n/a,A2,1,,遗忘（物品 / 内容）,,No olvides traer tu hoja de verbos mañana.,明天别忘了带动词清单。,olvidar_1.jpg,考试路径|A2|v,专四,解释；讲解；说明,吃；吃饭；用餐,使厌烦；使无聊；感到厌烦；感到无聊,大创内容组_words_tem4.csv
opinión,n,f,A2,1,,观点；意见,,En el foro tienes que expresar tu opinión con respeto y respaldarla con al menos un ejemplo.,在论坛讨论中你需要礼貌地表达观点，并至少用一个例子支撑。,opinion_1.jpg,考试路径|A2|n,专四,感到；处于某种状态；年龄,一月,海洋；大洋,大创内容组_senses_table_tem4_with_images.xlsx
